Code,District,11/14/2020,11/15/2020,11/16/2020,11/17/2020,11/18/2020,11/19/2020,11/20/2020,11/21/2020,11/22/2020,11/23/2020,11/24/2020,11/25/2020,11/26/2020,11/27/2020,11/28/2020,11/29/2020,11/30/2020,12/1/2020,12/2/2020,12/3/2020,12/4/2020,12/5/2020,12/6/2020,12/7/2020,12/8/2020,12/9/2020,12/10/2020,12/11/2020,12/12/2020,12/13/2020,12/14/2020,12/15/2020,12/16/2020,12/17/2020,12/18/2020,12/19/2020,12/20/2020,12/21/2020,12/22/2020,12/23/2020,12/24/2020,12/25/2020,12/26/2020,12/27/2020,12/28/2020,12/29/2020,12/30/2020,12/31/2020,1/1/2021,1/2/2021,1/3/2021,1/4/2021,1/5/2021,1/6/2021,1/7/2021,1/8/2021,1/9/2021,1/10/2021,1/11/2021,1/12/2021,1/13/2021,1/14/2021,1/15/2021,1/16/2021,1/17/2021,1/18/2021,1/19/2021,1/20/2021,1/21/2021,1/22/2021,1/23/2021,1/24/2021,1/25/2021,1/26/2021,1/27/2021,1/28/2021,1/29/2021,1/30/2021,1/31/2021,2/1/2021,2/2/2021,2/3/2021,2/4/2021,2/5/2021,2/6/2021,2/7/2021,2/8/2021,2/9/2021,2/10/2021,2/11/2021,2/12/2021,2/13/2021,2/14/2021,2/15/2021,2/16/2021,2/17/2021,2/18/2021,2/19/2021,2/20/2021,2/21/2021,2/22/2021,2/23/2021,2/24/2021,2/25/2021,2/26/2021,2/27/2021,2/28/2021,3/1/2021,3/2/2021,3/3/2021,3/4/2021,3/5/2021,3/6/2021,3/7/2021,3/8/2021,3/9/2021,3/10/2021,3/11/2021,3/12/2021,3/13/2021,3/14/2021,3/15/2021,3/16/2021,3/17/2021,3/18/2021,3/19/2021,3/20/2021,3/21/2021,3/22/2021,3/23/2021,3/24/2021,3/25/2021,3/26/2021,3/27/2021,3/28/2021,3/29/2021,3/30/2021,3/31/2021,4/1/2021,4/2/2021,4/3/2021,4/4/2021,4/5/2021,4/6/2021,4/7/2021,4/8/2021,4/9/2021,4/10/2021,4/11/2021,4/12/2021,4/13/2021,4/14/2021,4/15/2021,4/16/2021,4/17/2021,4/18/2021,4/19/2021,4/20/2021,4/21/2021,4/22/2021,4/23/2021,4/24/2021,4/25/2021,4/26/2021,4/27/2021,4/28/2021,4/29/2021,4/30/2021,5/1/2021,5/2/2021,5/3/2021,5/4/2021,5/5/2021,5/6/2021,5/7/2021,5/8/2021,5/9/2021,5/10/2021,5/11/2021,5/12/2021,5/13/2021,5/14/2021,5/15/2021,5/16/2021,5/17/2021,5/18/2021,5/19/2021,5/20/2021,5/21/2021,5/22/2021,5/23/2021,5/24/2021,5/25/2021,5/26/2021,5/27/2021,5/28/2021,5/29/2021,5/30/2021,5/31/2021,6/1/2021,6/2/2021,6/3/2021,6/4/2021,6/5/2021,6/6/2021,6/7/2021,6/8/2021,6/9/2021,6/10/2021,6/11/2021,6/12/2021,6/13/2021,6/14/2021,6/15/2021,6/16/2021,6/17/2021,6/18/2021,6/19/2021,6/20/2021,6/21/2021,6/22/2021,6/23/2021,6/24/2021,6/25/2021,6/26/2021,6/27/2021,6/28/2021,6/29/2021,6/30/2021,7/1/2021,7/2/2021,7/3/2021,7/4/2021,7/5/2021,7/6/2021,7/7/2021,7/8/2021,7/9/2021,7/10/2021,7/11/2021,7/12/2021,7/13/2021,7/14/2021,7/15/2021,7/16/2021,7/17/2021,7/18/2021,7/19/2021,7/20/2021,7/21/2021,7/22/2021,7/23/2021,7/24/2021,7/25/2021,7/26/2021,7/27/2021,7/28/2021,7/29/2021,7/30/2021,7/31/2021,8/1/2021,8/2/2021,8/3/2021,8/4/2021,8/5/2021,8/6/2021,8/7/2021,8/8/2021,8/9/2021,8/10/2021,8/11/2021,8/12/2021,8/13/2021,8/14/2021,8/15/2021,8/16/2021,8/17/2021,8/18/2021,8/19/2021,8/20/2021,8/21/2021,8/22/2021,8/23/2021,8/24/2021,8/25/2021,8/26/2021,8/27/2021,8/28/2021,8/29/2021,8/30/2021,8/31/2021,9/1/2021,9/2/2021,9/3/2021,9/4/2021,9/5/2021,9/6/2021,9/7/2021,9/8/2021,9/9/2021,9/10/2021,9/11/2021,9/12/2021,9/13/2021,9/14/2021,9/15/2021,9/16/2021,9/17/2021,9/18/2021,9/19/2021,9/20/2021,9/21/2021,9/22/2021,9/23/2021,9/24/2021,9/25/2021,9/26/2021,9/27/2021,9/28/2021,9/29/2021
COL,COLOMBO,0,284.48486328125,562.7743530273438,835.1029357910156,1101.9208679199219,1363.892822265625,1621.8843078613281,1876.9335327148438,2130.2118530273438,2382.9771728515625,2636.5250244140625,2892.1402282714844,3151.050262451172,3414.3809509277344,3683.1151733398438,3958.054473876953,4239.783966064453,4528.641693115234,4824.6962890625,5127.735443115234,5437.269256591797,5752.548187255859,6072.592437744141,6396.227447509766,6722.122894287109,7048.836853027344,7374.866729736328,7698.704406738281,8018.890350341797,8334.06069946289,8642.986450195312,8944.603912353516,9238.03564453125,9522.60092163086,9797.81655883789,10063.390930175781,10319.212814331055,10565.336944580078,10801.96630859375,11029.431640625,11248.168655395508,11458.695205688477,11661.591720581055,11857.487289428711,12047.051513671875,12230.989944458008,12410.04067993164,12584.969711303711,12756.563568115234,12925.619049072266,13092.930450439453,13259.275283813477,13425.39859008789,13591.996887207031,13759.703430175781,13929.076278686523,14100.589248657227,14274.626022338867,14451.47834777832,14631.348571777344,14814.356307983398,15000.54704284668,15189.901626586914,15382.346389770508,15577.764419555664,15776.006820678711,15976.902267456055,16180.263229370117,16385.888732910156,16593.56507873535,16803.067001342773,17014.160522460938,17226.606979370117,17440.166885375977,17654.60317993164,17869.68458557129,18085.18910217285,18300.907150268555,18516.642318725586,18732.207427978516,18947.415985107422,19162.070205688477,19375.947479248047,19588.786560058594,19800.274871826172,20010.038772583008,20217.637588500977,20422.562255859375,20624.239776611328,20822.04510498047,21015.32064819336,21203.40266418457,21385.651596069336,21561.482650756836,21730.39256286621,21891.9793548584,22045.954010009766,22192.14469909668,22330.495681762695,22461.061553955078,22583.99698638916,22699.542846679688,22808.009727478027,22909.761116027832,23005.197593688965,23094.743453979492,23178.83618927002,23257.918632507324,23332.433822631836,23402.82265472412,23469.523582458496,23532.973140716553,23593.606311798096,23651.85597229004,23708.15078353882,23762.911376953125,23816.54487991333,23869.437923431396,23921.94806289673,23974.393909454346,24027.044857025146,24080.111839294434,24133.74073791504,24188.009643554688,24242.93058013916,24298.45555496216,24354.485877990723,24410.88262939453,24467.475959777832,24524.071743011475,24580.4559173584,24636.398124694824,24691.65606689453,24745.981079101562,24799.124393463135,24850.84338760376,24900.907600402832,24949.104541778564,24995.245979309082,25039.17555618286,25080.778442382812,25119.99306488037,25156.824333190918,25191.35778427124,25223.77406692505,25254.363439559937,25283.54020881653,25311.857345581055,25340.02131462097,25368.90682029724,25399.570224761963,25433.258979797363,25471.413623809814,25515.66007232666,25567.792552947998,25629.74857711792,25703.577571868896,25791.404148101807,25895.386447906494,26017.669315338135,26160.332370758057,26325.3342628479,26514.45537185669,26729.2414894104,26970.950061798096,27240.499347686768,27538.421772003174,27864.826343536377,28219.377155303955,28601.29326248169,29009.371173858643,29442.030170440674,29897.378437042236,30373.294513702393,30867.513751983643,31377.708332061768,31901.5538520813,32436.781147003174,32981.216693878174,33532.818073272705,34089.70564651489,34650.18892288208,35212.7833442688,35776.21480178833,36339.409687042236,36901.467975616455,37461.62385940552,38019.20589065552,38573.611530303955,39124.31178665161,39670.889179229736,40213.09968948364,40750.938861846924,41284.68812942505,41814.92341995239,42342.48250198364,42868.39632034302,43393.792987823486,43919.77907180786,44447.310565948486,44977.07332229614,45509.394428253174,46044.196002960205,46580.992877960205,47118.93043899536,47656.85103225708,48193.372089385986,48726.963275909424,49256.01527786255,49778.89772415161,50294.005084991455,50799.793384552,51294.80833816528,51777.70372390747,52247.24928665161,52702.33220291138,53141.961811065674,53565.28490066528,53971.609882354736,54360.43294143677,54731.45915603638,55084.615131378174,55420.053760528564,55738.15279006958,56039.50960159302,56324.93358230591,56595.43516921997,56852.209522247314,57096.61465835571,57330.14433670044,57554.39825820923,57771.051471710205,57981.82385635376,58188.44951248169,58392.64622879028,58596.08703994751,58800.37637710571,59007.03349685669,59217.484272003174,59433.06084060669,59655.00764846802,59884.49345779419,60122.6289100647,60370.48793411255,60629.130573272705,60899.6241645813,61183.05919265747,61480.556690216064,61793.26634597778,62122.35643386841,62468.997760772705,62834.3448677063,63219.51482009888,63625.561237335205,64053.44197463989,64503.98323440552,64977.847034454346,65475.5089302063,65997.25056838989,66543.16884231567,67113.20271682739,67707.17567825317,68324.84981155396,68965.98909378052,69630.42763137817,70318.13472366333,71029.26546096802,71764.18422317505,72523.45296096802,73307.78340530396,74117.95595169067,74954.71168899536,75818.62819290161,76709.99220657349,77628.67952346802,78574.04811477661,79544.84883499146,80539.1593208313,81554.35176467896,82587.10652542114,83633.47029495239,84688.94673538208,85748.60200881958,86807.17927932739,87859.22481155396,88899.2321357727,89921.79726028442,90921.77663040161,91894.43196487427,92835.55592727661,93741.57356643677,94609.60976028442,95437.51979446411,96223.8819770813,96967.96040725708,97669.64613723755,98329.38460159302,98948.0929145813,99527.07204055786,100067.91646194458,100572.42839431763,101042.54109573364,101480.256275177,101887.59688186646,102266.57579421997,102619.1771736145,102947.34770584106,103252.99245071411,103537.97121047974,103804.09395217896,104053.11577224731,104286.73210525513,104506.57364273071,104714.20077896118,104911.09657669067,105098.65837478638,105278.18826675415,105450.88411331177,105617.83292007446,105780.00757217407
GAM,GAMPAHA,0,22.08599853515625,49.57068061828613,82.38094139099121,120.39084815979004,163.434965133667,211.3243465423584,263.86249351501465,320.8587894439697,382.13681983947754,447.53575325012207,516.9047565460205,590.0923328399658,666.9335956573486,747.2394046783447,830.790735244751,917.3400211334229,1006.619951248169,1098.3575229644775,1192.2891483306885,1288.1712741851807,1385.7839756011963,1484.9278049468994,1585.4161014556885,1687.0651950836182,1789.6852130889893,1893.0739307403564,1997.014856338501,2101.2798175811768,2205.635591506958,2309.853708267212,2413.722589492798,2517.061029434204,2619.731683731079,2721.652238845825,2822.801767349243,2923.220865249634,3023.0057468414307,3122.296869277954,3221.2624073028564,3320.077814102173,3418.903772354126,3517.8667163848877,3617.046319961548,3716.4727725982666,3816.134759902954,3915.995798110962,4016.0156955718994,4116.173891067505,4216.492425918579,4317.055734634399,4418.023401260376,4519.633668899536,4622.197641372681,4726.085817337036,4831.7085971832275,4939.4922885894775,5049.850862503052,5163.154222488403,5279.695100784302,5399.658784866333,5523.101022720337,5649.938501358032,5779.952630996704,5912.805841445923,6048.069574356079,6185.26226234436,6323.892541885376,6463.501871109009,6603.70139503479,6744.19976234436,6884.820001602173,7025.505517959595,7166.316873550415,7307.420434951782,7449.070001602173,7591.582590103149,7735.311151504517,7880.61660194397,8027.841119766235,8177.282495498657,8329.169687271118,8483.640100479126,8640.717905044556,8800.292520523071,8962.097604751587,9125.6944065094,9290.465433120728,9455.624780654907,9620.247735977173,9783.31566810608,9943.768594741821,10100.558084487915,10252.69684791565,10399.302667617798,10539.634149551392,10673.11579322815,10799.350923538208,10918.122537612915,11029.383150100708,11133.235208511353,11229.90573310852,11319.72027015686,11403.0801486969,11480.444925308228,11552.32045173645,11619.251878738403,11681.819471359253,11740.634168624878,11796.330759048462,11849.557878494263,11900.965860366821,11951.194368362427,12000.861093521118,12050.551893234253,12100.812135696411,12152.139184951782,12204.975172042847,12259.698560714722,12316.613359451294,12375.936124801636,12437.781614303589,12502.147825241089,12568.901571273804,12637.766752243042,12708.318738937378,12779.988134384155,12852.077116012573,12923.791189193726,12994.28680229187,13062.72925376892,13128.34970664978,13190.48996925354,13248.630044937134,13302.399309158325,13351.574388504028,13396.067045211792,13435.905359268188,13471.211797714233,13502.18169593811,13529.0651512146,13552.154237747192,13571.775995254517,13588.290647506714,13602.09442615509,13613.626724243164,13623.381169319153,13631.919576644897,13639.887149810791,13648.026980400085,13657.191842079163,13668.351173400879,13682.591304779053,13701.108072280884,13725.192338943481,13756.209796905518,13795.576511383057,13844.731372833252,13905.10641860962,13978.096279144287,14065.028972625732,14167.141536712646,14285.56358718872,14421.309803009033,14575.279178619385,14748.25760269165,14940.921298980713,15153.840595245361,15387.484134674072,15642.222553253174,15918.331562042236,16215.993488311768,16535.29585647583,16876.222522735596,17238.63377761841,17622.23271560669,18026.519733428955,18450.74098587036,18893.84059524536,19354.427570343018,19830.7647895813,20320.779651641846,20822.088428497314,21332.027179718018,21847.688495635986,22365.97359085083,22883.674030303955,23397.58913040161,23904.6749458313,24402.208209991455,24887.94691848755,25360.270679473877,25818.290088653564,26261.916339874268,26691.883716583252,27109.718585968018,27517.649341583252,27918.452533721924,28315.240070343018,28711.211170196533,29109.40785598755,29512.51100540161,29922.697467803955,30341.56001663208,30770.080097198486,31208.638416290283,31657.049182891846,32114.611743927002,32580.178150177002,33052.23649978638,33529.007709503174,34008.55144119263,34488.87300491333,34968.02095413208,35444.16627883911,35915.65462112427,36381.02937698364,36839.031269073486,37288.58571243286,37728.78786087036,38158.89030838013,38578.29167556763,38986.52388381958,39383.239307403564,39768.20097732544,40141.276264190674,40502.43324661255,40851.73970413208,41189.365436553955,41515.5892829895,41830.81230545044,42135.57793045044,42430.59715652466,42716.77043533325,42995.19636917114,43267.15990066528,43534.0987739563,43797.555042266846,44059.12199783325,44320.396686553955,44582.94398880005,44848.27434158325,45117.83421707153,45393.0040473938,45675.09715652466,45965.35457229614,46264.93422317505,46574.89403152466,46896.16774368286,47229.53349685669,47575.57918167114,47934.67277908325,48306.946308135986,48692.30168533325,49090.44328689575,49500.93278884888,49923.25609207153,50356.8959236145,50801.4151802063,51256.56053543091,51722.387714385986,52199.39125442505,52688.608448028564,53191.66911697388,53710.77830886841,54248.63457107544,54808.29362869263,55392.992053985596,56005.94267654419,56650.11485671997,57328.01085281372,58041.45335769653,58791.40690994263,59577.86449050903,60399.831409454346,61255.4174079895,62142.012134552,63056.49339675903,63995.41630935669,64955.15837478638,65932.01512527466,66922.24754714966,67922.0848274231,68927.69957351685,69935.18370437622,70940.54118728638,71939.69939041138,72928.53093338013,73902.88737869263,74858.64659500122,75791.77251052856,76698.37816238403,77574.78300857544,78417.56651687622,79223.63219070435,79990.29387283325,80715.38335037231,81397.35911941528,82035.39482498169,82629.42058181763,83180.1004524231,83688.74629592896,84157.18864822388,84587.62508010864,84982.46513748169,85344.18983840942,85675.23839187622,85977.92378616333,86254.37340164185,86506.48930740356,86735.92567825317,86944.08183670044,87132.11023330688,87300.93971633911,87451.3175239563,87583.87215042114,87699.19478225708,87797.93040847778,87880.86493301392,87948.9935874939
PUT,PUTTALAM,0,0.46169254183769226,1.0990470945835114,1.9317956864833832,2.9931215941905975,4.3296070992946625,6.000565856695175,8.07671245932579,10.638135999441147,13.771512120962143,17.56653007864952,22.11163505911827,27.489319175481796,33.77125725150108,41.013587802648544,49.252561420202255,58.50069698691368,68.74367126822472,79.93828472495079,92.01183781027794,104.86312565207481,118.36511978507042,132.369199603796,146.71065601706505,161.21534714102745,175.70731815695763,190.01657089591026,203.98591980338097,217.47624000906944,230.3700531423092,242.5736616551876,254.01813969016075,264.65946850180626,274.4777363240719,283.47523960471153,291.67352280020714,299.10973486304283,305.83279690146446,311.89974054694176,317.37240013480186,322.3145540654659,326.78965124487877,330.8593100011349,334.58281049132347,338.01774153113365,341.22163543105125,344.2539940774441,347.17794212698936,350.0610221326351,352.9750073850155,355.9947892129421,359.1964758336544,362.6549113690853,366.4408856332302,370.618311971426,375.24166163802147,380.3539639413357,385.9856787621975,392.1546011865139,398.86664590239525,406.1171918809414,413.89275845885277,422.1729508340359,430.93265065550804,440.144380658865,449.7807160317898,459.8164711892605,470.23039159178734,481.00621423125267,492.13309010863304,503.6054831445217,515.422604650259,527.5873928964138,540.1051217019558,552.9818621575832,566.2229224145412,579.8313589990139,593.8067370355129,608.1446295678616,622.837306112051,637.8756819665432,653.2518845498562,668.9613076150417,685.0032292306423,701.3796788156033,718.0927411019802,735.1407357156277,752.5136528909206,770.1884652078152,788.1250668466091,806.2635594308376,824.5233899056911,842.8046227395535,860.9912510812283,878.955904096365,896.5650101602077,913.6840172708035,930.1826039254665,945.9397355020046,960.8481751382351,974.818284124136,987.7812510430813,999.6917849481106,1010.5299292504787,1020.3016472756863,1029.0381089150906,1036.7937642037868,1043.6433354318142,1049.6779085099697,1055.0003806054592,1059.7205711305141,1063.950358003378,1067.7991534173489,1071.3699718415737,1074.7562199532986,1078.0392576158047,1081.2867444455624,1084.551693290472,1087.8720928132534,1091.270997852087,1094.7570675313473,1098.3256057202816,1101.9601715505123,1105.6347869336605,1109.3166755139828,1112.969315379858,1116.5554474294186,1120.0396383702755,1123.3901930749416,1126.5804632604122,1129.5896755158901,1132.4034193456173,1135.0139690339565,1137.4206257760525,1139.6301861703396,1141.6575187146664,1143.5261535346508,1145.268791526556,1146.9276659190655,1148.554757207632,1150.2119000852108,1151.9708379209042,1153.913230508566,1156.1305652558804,1158.7238479554653,1161.8029180467129,1165.4852665364742,1169.8943546712399,1175.157556861639,1181.40390047431,1188.7616628110409,1197.3556922376156,1207.3041957318783,1218.7149127423763,1231.6809447705746,1246.2768052518368,1262.5552724301815,1280.5457032620907,1300.254296630621,1321.6664441525936,1344.7509015500546,1369.4651177823544,1395.7606404721737,1423.587392181158,1452.8962834775448,1483.6404145658016,1515.775401443243,1549.2593682706356,1584.0531686246395,1620.1212647855282,1657.4331468045712,1695.9650529325008,1735.7019227445126,1776.6397851407528,1818.7889893949032,1862.178435653448,1906.8603814542294,1952.9149850308895,2000.4541200101376,2049.625136703253,2100.615432113409,2153.657138198614,2209.0294602811337,2267.0558846890926,2328.0951341092587,2392.5267976224422,2460.7333329617977,2533.079974502325,2609.893710464239,2691.4428590238094,2777.9194062650204,2869.425952285528,2965.968875259161,3067.458201736212,3173.712367385626,3284.4642442166805,3399.3673203885555,3518.0043519437313,3639.900645583868,3764.539561599493,3891.375300735235,4019.841563552618,4149.35943159461,4279.348079055548,4409.238978713751,4538.49111494422,4666.604945510626,4793.132899612188,4917.685672134161,5039.934024184942,5159.606211990118,5276.481898635626,5390.3843949735165,5501.174479812384,5608.748713821173,5713.0419953763485,5814.031619399786,5911.739596694708,6006.232600539923,6097.620417922735,6186.05270704627,6271.711901992559,6354.801188796759,6435.5282090604305,6514.086467117071,6590.636401504278,6665.287883132696,6738.085795730352,6809.0008500516415,6877.927562087774,6944.690638870001,7009.059970229864,7070.772807449102,7129.560153335333,7185.173453658819,7237.407748550177,7286.11855635047,7331.2315057218075,7372.74529966712,7410.729731887579,7445.320853561163,7476.714421600103,7505.1574948728085,7530.938315719366,7554.375302642584,7575.8061765134335,7595.578116744757,7614.039527267218,7631.53374800086,7648.395028442144,7664.946790069342,7681.501818984747,7698.363562911749,7715.827744811773,7734.183875411749,7753.716447204351,7774.705767959356,7797.428277343512,7822.1559880673885,7849.154630035162,7878.680693954229,7910.978511184454,7946.278724044561,7984.799182265997,8026.747927993536,8072.3268502652645,8121.734546035528,8175.16842970252,8232.826964706182,8294.91240248084,8361.632243484259,8433.1959412992,8509.803386062384,8591.62433180213,8678.77098402381,8771.268496841192,8869.027957290411,8971.82486280799,9079.284022659063,9190.872081130743,9305.898524612188,9423.526133865118,9542.791629165411,9662.635981887579,9781.940959304571,9899.566348403692,10014.384364455938,10125.31174787879,10231.342471450567,10331.582438796759,10425.283603042364,10511.872706741095,10590.969806045294,10662.394282668829,10726.159060806036,10782.455657333136,10831.633097976446,10874.173175185919,10910.663047164679,10941.765643447638,10968.188483566046,10990.652545303106,11009.862977355719,11026.483041137457,11041.112311691046,11054.269861549139,11066.383076041937,11077.782424300909,11088.702150672674,11099.286311477423,11109.599314063787,11119.640024513006,11129.358252853155,11138.671894401312,11147.482917159796,11155.691215842962,11163.206114143133,11169.95554575324,11175.892776340246,11181.000500530005
KAL,KALUTARA,0,9.505148887634277,21.5928897857666,36.06208038330078,52.70250129699707,71.30662536621094,91.68315696716309,113.66902732849121,137.13744926452637,162.00174140930176,188.21618461608887,215.77572441101074,244.71660614013672,275.11932945251465,307.1132411956787,340.87939643859863,376.64806938171387,414.68916511535645,455.2964153289795,498.7680072784424,545.387529373169,595.408353805542,649.0414066314697,706.4433155059814,767.7014102935791,832.8155536651611,901.6803302764893,974.0728092193604,1049.6490116119385,1127.9492664337158,1208.4117221832275,1290.3927021026611,1373.1908512115479,1456.0714359283447,1538.2892169952393,1619.111307144165,1697.8414859771729,1773.8457584381104,1846.5777378082275,1915.6009159088135,1980.6046543121338,2041.411756515503,2097.9773387908936,2150.3803882598877,2198.8103923797607,2243.551862716675,2284.9685497283936,2323.4874477386475,2359.582078933716,2393.7554416656494,2426.5236263275146,2458.4006004333496,2489.884204864502,2521.4432640075684,2553.5060119628906,2586.450408935547,2620.5965270996094,2656.200428009033,2693.4488487243652,2732.455478668213,2773.2606239318848,2815.8354682922363,2860.0908737182617,2905.8899154663086,2953.0635986328125,3001.428741455078,3050.8061866760254,3101.0363845825195,3151.9892387390137,3203.5669555664062,3255.701141357422,3308.3469772338867,3361.477363586426,3415.079620361328,3469.157669067383,3523.7415809631348,3578.9024391174316,3634.766372680664,3691.522018432617,3749.4193534851074,3808.7612342834473,3869.8889350891113,3933.161678314209,3998.92972946167,4067.5015144348145,4139.105922698975,4213.852169036865,4291.691539764404,4372.387546539307,4455.501575469971,4540.399150848389,4626.278125762939,4712.215106964111,4797.223110198975,4880.312061309814,4960.545154571533,5037.086711883545,5109.2396812438965,5176.472492218018,5238.435653686523,5294.967716217041,5346.090118408203,5391.990802764893,5432.998180389404,5469.5488357543945,5502.153297424316,5531.363306045532,5557.742055892944,5581.837509155273,5604.1593589782715,5625.160976409912,5645.227519989014,5664.6701583862305,5683.725431442261,5702.558511734009,5721.269399642944,5739.901351928711,5758.450908660889,5776.878936767578,5795.122184753418,5813.104736328125,5830.748500823975,5847.98203086853,5864.747411727905,5881.005380630493,5896.7387590408325,5911.954162597656,5926.681839942932,5940.973546028137,5954.898096084595,5968.53436756134,5981.962007522583,5995.2508935928345,6008.45073890686,6021.582173347473,6034.630190849304,6047.540390968323,6060.2181940078735,6072.531163215637,6084.31458568573,6095.3804359436035,6105.529583930969,6114.566692352295,6122.316960811615,6128.643877029419,6133.4674072265625,6136.782354831696,6138.676717400551,6139.3496950268745,6139.3496950268745,6139.3496950268745,6139.3496950268745,6139.884248137474,6142.339227080345,6147.803600668907,6157.500237822533,6172.763079047203,6195.006927847862,6225.689873099327,6266.269028067589,6318.151188254356,6382.640865683556,6460.888340353966,6553.840481162071,6662.196903586388,6786.374157309532,6926.480617880821,7082.305096030235,7253.323162436485,7438.7233546972275,7637.451900839806,7848.270107626915,8069.816723227501,8300.669750571251,8539.408169150352,8784.678661704063,9035.271145224571,9290.201198935509,9548.794247031212,9810.766537070274,10076.29735982418,10346.084530234337,10621.374935507774,10903.964229941368,11196.160274863243,11500.704555869102,11820.645565390587,12159.163509726524,12519.354732871056,12903.99383199215,13315.292507529259,13754.669002890587,14222.54281270504,14718.173702597618,15239.568722128868,15783.476864218712,16345.492061972618,16920.28612935543,17501.965145468712,18084.484615683556,18662.028377890587,19229.29198873043,19781.667843222618,20315.35223042965,20827.396847128868,21315.720425009727,21779.0880702734,22217.053829550743,22629.866665244102,23018.350368857384,23383.776913046837,23727.751430869102,24052.117428183556,24358.880581259727,24650.14114034176,24928.02358663082,25194.598720908165,25451.80126607418,25701.352596640587,25944.69793355465,26182.96241414547,26416.925518393517,26647.013775229454,26873.314403891563,27095.612926840782,27313.452450156212,27526.207317709923,27733.163448691368,27933.600307822227,28126.869854331017,28312.46551167965,28490.075161337852,28659.613689780235,28821.232647299767,28975.307049155235,29122.40188252926,29263.22431600094,29398.56885945797,29529.263775229454,29656.12550008297,29779.924991965294,29901.36874806881,30021.095096945763,30139.685215353966,30257.686397910118,30375.644253134727,30494.13957631588,30613.826092123985,30735.464901328087,30859.95126760006,30988.32965505123,31121.79433095455,31261.674198508263,31409.40257680416,31566.47453725338,31734.39511525631,31914.620945334435,32108.498890280724,32317.206409811974,32541.69769704342,32782.658359885216,33040.47082936764,33315.19165456295,33606.54059255123,33913.89969289303,34236.320652365685,34572.54544484615,34921.049015402794,35280.1081584692,35647.88824880123,36022.5307353735,36402.22891652584,36785.28863942623,37170.180820822716,37555.593754172325,37940.483555197716,38324.11124074459,38706.05383718014,39086.18787038326,39464.65320241451,39841.809238791466,40218.186863303185,40594.43063771725,40971.228702902794,41349.23654592037,41729.004886984825,42110.910343527794,42495.082706809044,42881.32986867428,43269.07037770748,43657.28412282467,44044.49158132076,44428.77481496334,44807.85388600826,45179.229008078575,45540.38260304928,45889.00333058834,46223.17313039303,46541.47678029537,46843.02939260006,47127.44037282467,47394.737980246544,47645.2764018774,47879.64036977291,48098.55489003658,48302.804050803185,48493.16273915768,48670.34567677975,48834.97838246822,48987.591312766075,49128.63374745846,49258.49931752682,49377.55442464352,49486.16428029537,49584.71417653561,49673.626621603966,49753.375088095665,49824.493740439415,49887.58289372921,49943.310203909874
