4.9032e+06
7.3155e+05
7.2787e+06
3.0178e+06
3.9512e+07
5.7587e+06
3.5653e+06
9.7376e+05
2.1478e+07
1.0617e+07
1.4159e+06
1.7871e+06
1.2672e+07
6.7322e+06
3.1551e+06
2.9133e+06
4.4677e+06
4.6488e+06
1.3442e+06
6.0457e+06
6.8925e+06
9.9869e+06
5.6396e+06
2.9761e+06
6.1374e+06
1.0688e+06
1.9344e+06
3.0802e+06
1.3597e+06
8.8822e+06
2.0968e+06
1.9454e+07
1.0488e+07
7.6206e+05
1.1689e+07
3.957e+06
4.2177e+06
1.2802e+07
1.0594e+06
5.1487e+06
8.8466e+05
6.8292e+06
2.8996e+07
3.206e+06
6.2399e+05
8.5355e+06
7.6149e+06
1.7921e+06
5.8224e+06
5.7876e+05
