10
14.4
10.9
9
8.5
8.1
5.6
6
13.5
13.7
4.1
11
7.3
9.1
4.9
9
6.1
10.7
8.3
6.5
2.8
6.1
4.7
12.7
9.7
10.2
8.4
11.9
6.5
8.5
10.7
6.5
11.1
7.4
6.5
14.2
7.3
6.2
5.2
11
9.4
10.1
17.4
10
4.1
9.2
6.8
6.5
5.8
11.3
